timestamp,spot_open,spot_high,spot_low,spot_close,spot_volume
2025-01-16 13:00:00,17680.8192810555,17696.548190854362,17668.230661361562,17680.8192810555,478023.0
2025-01-16 13:05:00,17666.518636349443,17678.094974311905,17635.62447883608,17666.518636349443,407660.0
2025-01-16 13:10:00,17700.520851434423,17723.00212556378,17673.589077223958,17700.520851434423,172064.0
2025-01-16 13:15:00,17711.826471718654,17722.534280821063,17692.718325732883,17711.826471718654,90017.0
2025-01-16 13:20:00,17656.060692051273,17670.80539081449,17637.72925762533,17656.060692051273,229632.0
2025-01-16 13:25:00,17666.716710821733,17687.207728963236,17653.936244101194,17666.716710821733,199239.0
2025-01-16 13:30:00,17654.82839569801,17676.206135284665,17622.059621215252,17654.82839569801,98527.0
2025-01-16 13:35:00,17633.682470910393,17657.454398180773,17621.730468333553,17633.682470910393,256178.0
2025-01-16 13:40:00,17653.461218462133,17680.97276864149,17632.133788047133,17653.461218462133,222986.0
2025-01-16 13:45:00,17686.606643203213,17696.702918082898,17671.488526571025,17686.606643203213,76987.0
2025-01-16 13:50:00,17716.633969130264,17727.634783964742,17681.298297486275,17716.633969130264,440438.0
2025-01-16 13:55:00,17690.24537657911,17700.705419260656,17665.854666355157,17690.24537657911,138042.0
2025-01-16 14:00:00,17680.755650679588,17700.81845450179,17667.948122273872,17680.755650679588,335264.0
2025-01-16 14:05:00,17691.655202019625,17701.61156873831,17665.093906311806,17691.655202019625,317095.0
2025-01-16 14:10:00,17723.103166796875,17751.79903127457,17687.880031843433,17723.103166796875,210329.0
2025-01-16 14:15:00,17708.177499268284,17722.954978200218,17683.252089806836,17708.177499268284,123183.0
2025-01-16 14:20:00,17702.61470893632,17736.405791638586,17681.618192751575,17702.61470893632,496266.0
2025-01-16 14:25:00,17667.750099408233,17689.47446444664,17651.144089527956,17667.750099408233,129362.0
2025-01-16 14:30:00,17630.101920243134,17650.720123961033,17618.850651494005,17630.101920243134,203490.0
2025-01-16 14:35:00,17656.258750359764,17685.758969417813,17641.385657413917,17656.258750359764,376882.0
2025-01-16 14:40:00,17699.768422039782,17727.552296797046,17676.22009844087,17699.768422039782,302570.0
2025-01-16 14:45:00,17697.82831128908,17722.799302152613,17668.968842316124,17697.82831128908,88168.0
2025-01-16 14:50:00,17730.18043744133,17763.916007415995,17697.96653757955,17730.18043744133,184868.0
2025-01-16 14:55:00,17742.080402271888,17762.18907911158,17712.08620222718,17742.080402271888,192017.0
2025-01-16 15:00:00,17721.844413089475,17752.198344137654,17709.648278715962,17721.844413089475,231587.0
2025-01-16 15:05:00,17733.73110866525,17752.70867336382,17704.289748674677,17733.73110866525,418022.0
2025-01-16 15:10:00,17783.250020526644,17814.504411631362,17758.8441669306,17783.250020526644,487115.0
2025-01-16 15:15:00,17782.458916984717,17798.27129183759,17761.05485872276,17782.458916984717,106894.0
2025-01-16 15:20:00,17832.96794390984,17849.622163537468,17808.73033369168,17832.96794390984,292105.0
2025-01-16 15:25:00,17749.428792688926,17776.351202622434,17740.339079583046,17749.428792688926,405040.0
2025-01-16 15:30:00,17776.062683986125,17790.62252262529,17765.36868707715,17776.062683986125,193153.0
2025-01-17 09:15:00,17779.203720172813,17794.20459049458,17756.29034612461,17779.203720172813,197847.0
2025-01-17 09:20:00,17769.99268841664,17787.01445145838,17756.47987288165,17769.99268841664,92871.0
2025-01-17 09:25:00,17773.28345192597,17800.2702838522,17749.852729234655,17773.28345192597,64770.0
2025-01-17 09:30:00,17710.165133532057,17742.647031075743,17691.90027968963,17710.165133532057,327751.0
2025-01-17 09:35:00,17703.51781890915,17730.282908466284,17670.569482684034,17703.51781890915,424057.0
2025-01-17 09:40:00,17715.255646558937,,17681.16219168866,17715.255646558937,248462.0
2025-01-17 09:45:00,17762.79992499676,17786.164061962045,17727.812961279073,17762.79992499676,299246.0
2025-01-17 09:50:00,17746.59190581124,17757.299930187215,17713.788981215996,17746.59190581124,351160.0
2025-01-17 09:55:00,17721.138697515118,17732.66983036671,17686.071465394474,17721.138697515118,406410.0
2025-01-17 10:00:00,17705.49495819797,17729.07138224383,17677.888184157087,17705.49495819797,468001.0
2025-01-17 10:05:00,17735.047469604535,17752.635341948513,17700.62705147382,17735.047469604535,277422.0
2025-01-17 10:10:00,17745.90023958122,17760.644458247207,17719.943511861664,17745.90023958122,353705.0
2025-01-17 10:15:00,17729.340959290315,17750.60527182813,17698.9560369362,17729.340959290315,219303.0
2025-01-17 10:20:00,17746.08325422167,17772.697855827915,17733.69888402515,17746.08325422167,355202.0
2025-01-17 10:25:00,17749.53945569658,17768.664370074122,17722.49094349984,17749.53945569658,240392.0
2025-01-17 10:30:00,17780.86946902061,17811.164752431952,17747.145294677903,17780.86946902061,220547.0
2025-01-17 10:35:00,17758.769226285054,17787.321506754357,17735.503953533247,17758.769226285054,377639.0
2025-01-17 10:40:00,17748.6533063256,17777.093257158427,17734.805282183082,17748.6533063256,354832.0
2025-01-17 10:45:00,17736.485547157492,17771.56449396933,17713.59957737052,17736.485547157492,200667.0
2025-01-17 10:50:00,17690.17713480194,17706.85622926215,17662.57317912139,17690.17713480194,243637.0
2025-01-17 10:55:00,17699.962800190508,17725.930209932452,17670.674977093353,17699.962800190508,218854.0
2025-01-17 11:00:00,17708.636127293787,17740.214477318455,17685.870736730612,17708.636127293787,360391.0
2025-01-17 11:05:00,17709.153301785595,17733.402208999953,17694.52461963901,17709.153301785595,459907.0
2025-01-17 11:10:00,17702.031106309973,17731.845809983268,17668.573680114885,17702.031106309973,183995.0
2025-01-17 11:15:00,17657.342762933287,17677.148620771088,17628.024049717285,17657.342762933287,149774.0
2025-01-17 11:20:00,17644.33124461122,17668.78164758324,17628.34490528206,17644.33124461122,198098.0
2025-01-17 11:25:00,17633.802730497235,17644.092047146627,17603.51280587283,17633.802730497235,60391.0
2025-01-17 11:30:00,17608.7083208747,17643.54981639984,17590.71584881763,17608.7083208747,432681.0
2025-01-17 11:35:00,17603.94907882015,17633.87628027386,17586.897066057485,17603.94907882015,232862.0
2025-01-17 11:40:00,17617.109277717467,17648.876688890934,17585.49335019008,17617.109277717467,319150.0
2025-01-17 11:45:00,17677.3769300517,17704.625570999393,17645.38347973743,17677.3769300517,232762.0
2025-01-17 11:50:00,17683.28640516885,17697.063012395207,17663.87507080649,17683.28640516885,125689.0
2025-01-17 11:55:00,17691.839946117943,17701.50929144656,17682.757234885823,17691.839946117943,125476.0
2025-01-17 12:00:00,17689.82314447194,17721.611489751496,17676.027763628597,17689.82314447194,369862.0
2025-01-17 12:05:00,17629.184208931387,17648.479280189396,17596.324388120756,17629.184208931387,118948.0
2025-01-17 12:10:00,17628.695447001155,17644.487185032962,17596.115431758448,17628.695447001155,300998.0
2025-01-17 12:15:00,17630.959370317105,17654.629099677306,17610.15453638037,17630.959370317105,279528.0
2025-01-17 12:20:00,17709.659897910096,17729.69568238592,17692.72636277845,17709.659897910096,307839.0
2025-01-17 12:25:00,17703.88306842881,17730.040537844012,17686.991396350702,17703.88306842881,440756.0
2025-01-17 12:30:00,17713.849356265742,17735.561041618737,17681.15327122213,17713.849356265742,139809.0
2025-01-17 12:35:00,17713.096866929292,17740.478652595935,17695.612269605987,17713.096866929292,479129.0
2025-01-17 12:40:00,17676.227919536243,17707.69398983153,17653.825591671022,17676.227919536243,157205.0
2025-01-17 12:45:00,17712.98103425425,,17684.70196642465,17712.98103425425,326252.0
2025-01-17 12:50:00,17737.326164800772,17754.959715561174,17722.88405137782,17737.326164800772,198636.0
2025-01-17 12:55:00,17762.954833917458,17783.475014636926,17747.30995828856,17762.954833917458,493612.0
2025-01-17 13:00:00,17734.25716494485,17768.716381414866,17715.865093822704,17734.25716494485,406589.0
2025-01-17 13:05:00,17779.448859906945,17798.081729785208,17753.111538536206,17779.448859906945,169547.0
2025-01-17 13:10:00,17734.996660698307,17754.002365868535,17704.381871415608,17734.996660698307,138607.0
2025-01-17 13:15:00,17754.095872915048,17780.375641585917,17730.659425173908,17754.095872915048,347455.0
2025-01-17 13:20:00,17824.59175035302,17844.712141764183,17812.12535378384,17824.59175035302,236221.0
2025-01-17 13:25:00,17793.19529565443,17827.4798581163,17772.388497393917,17793.19529565443,148484.0
2025-01-17 13:30:00,17775.422798409847,17808.159850405184,17763.13045215088,17775.422798409847,322693.0
2025-01-17 13:35:00,17778.967081434654,17801.54838161446,17767.722849184604,17778.967081434654,68811.0
2025-01-17 13:40:00,17763.217342213502,17789.278874810847,17738.62549729517,17763.217342213502,400195.0
2025-01-17 13:45:00,17714.060161274552,17724.45912665179,17679.795532880922,17714.060161274552,219331.0
2025-01-17 13:50:00,17716.60077624147,17743.948046649082,,17716.60077624147,282860.0
2025-01-17 13:55:00,17683.11006348099,17710.709884822754,17653.725917584437,17683.11006348099,155138.0
2025-01-17 14:00:00,17698.544714547304,17716.92994409764,17670.393693407263,17698.544714547304,351515.0
2025-01-17 14:05:00,17669.63187994037,17684.289269406316,17637.019185523157,17669.63187994037,104448.0
2025-01-17 14:10:00,17719.351279360402,17752.53284847501,17690.481979753695,17719.351279360402,222894.0
2025-01-17 14:15:00,17694.74104028122,17714.91405988191,17669.255021327404,17694.74104028122,194296.0
2025-01-17 14:20:00,17684.839875023783,17711.02332664441,17666.323491848394,17684.839875023783,140581.0
2025-01-17 14:25:00,17711.109522528615,17720.850512196997,17699.572225333945,17711.109522528615,63017.0
2025-01-17 14:30:00,17672.266450499665,17692.07884166914,17651.209060601785,17672.266450499665,122682.0
2025-01-17 14:35:00,17679.857044146353,17710.370501088615,17646.492035986685,17679.857044146353,428635.0
2025-01-17 14:40:00,17721.858628112903,17741.022408057088,17697.497268095354,17721.858628112903,220352.0
2025-01-17 14:45:00,17671.00849530099,17695.83169852586,17657.28242865782,17671.00849530099,171317.0
2025-01-17 14:50:00,17677.235812144583,17691.638935758223,17651.18778713112,17677.235812144583,115283.0
2025-01-17 14:55:00,17685.860677234505,17705.753529463927,17664.669596562195,17685.860677234505,234876.0
2025-01-17 15:00:00,17711.121395925973,17744.621212977756,17677.52215650605,17711.121395925973,275072.0
2025-01-17 15:05:00,17672.08469009585,17695.936307381253,17658.982432169854,17672.08469009585,165657.0
2025-01-17 15:10:00,17630.48377604593,17663.15124986892,17602.838866787304,17630.48377604593,370755.0
2025-01-17 15:15:00,17647.408252044905,17680.109410414898,17620.54177247581,17647.408252044905,398286.0
2025-01-17 15:20:00,17657.197732038476,17691.03283750504,17622.319250978002,17657.197732038476,492001.0
2025-01-17 15:25:00,17665.51423712729,17698.073325424277,17641.71228518547,17665.51423712729,186303.0
2025-01-17 15:30:00,17676.88754138642,17685.812985379896,17644.93902328994,17676.88754138642,309026.0
2025-01-20 09:15:00,17655.61659034112,17689.18031185944,17646.13427233771,17655.61659034112,297225.0
2025-01-20 09:20:00,17663.35244493229,17675.826112933926,17651.264742488733,17663.35244493229,422025.0
2025-01-20 09:25:00,17673.02631640713,17682.921256095236,17655.01913099626,17673.02631640713,361958.0
2025-01-20 09:30:00,17650.669377451384,17660.96117920682,17625.446728077226,17650.669377451384,252134.0
2025-01-20 09:35:00,17710.40113699131,17728.525506229456,17689.615873410246,17710.40113699131,170660.0
2025-01-20 09:40:00,17725.86728220762,17751.236652084313,17711.614898397915,17725.86728220762,247868.0
2025-01-20 09:45:00,17688.251370479215,17707.769768524235,17663.774269004534,17688.251370479215,463857.0
2025-01-20 09:50:00,17709.52182780894,17719.055419965534,17685.613112853232,17709.52182780894,91768.0
2025-01-20 09:55:00,17678.832576706533,17700.30747806781,17656.08573166611,17678.832576706533,102684.0
2025-01-20 10:00:00,17704.250935407938,17724.84445128676,17692.99396774142,17704.250935407938,327816.0
2025-01-20 10:05:00,17741.566009918988,17770.578329729135,17708.02490095511,17741.566009918988,206952.0
2025-01-20 10:10:00,17715.731328180336,17732.019514321022,17691.13510875915,17715.731328180336,106245.0
2025-01-20 10:15:00,17746.83335532073,17761.497506234766,17730.932412325998,17746.83335532073,467760.0
2025-01-20 10:20:00,17760.379456987503,17776.078006225238,17733.186055398444,17760.379456987503,196139.0
2025-01-20 10:25:00,17787.034827901396,17804.03229152095,17769.659349728965,17787.034827901396,268252.0
2025-01-20 10:30:00,17848.224559303024,17873.189715394532,17825.757499082552,17848.224559303024,378757.0
2025-01-20 10:35:00,17840.699574586033,17862.238441164893,17822.650180634526,17840.699574586033,321898.0
2025-01-20 10:40:00,17816.86739582168,17834.779438210844,17784.430166683425,17816.86739582168,357719.0
2025-01-20 10:45:00,17788.718943007934,17807.601156516583,17753.302121656783,17788.718943007934,386355.0
2025-01-20 10:50:00,17762.971373265565,17781.735918487808,17749.79527896048,17762.971373265565,328005.0
2025-01-20 10:55:00,17760.861558177803,17795.648159981385,17751.35295368393,17760.861558177803,263162.0
2025-01-20 11:00:00,17772.126821925478,17787.224163367646,17757.394017401035,17772.126821925478,171207.0
2025-01-20 11:05:00,17781.33594077484,17812.045949880383,17756.710071203874,17781.33594077484,407061.0
2025-01-20 11:10:00,17808.186982392283,17836.009002411567,17794.63625727199,17808.186982392283,63388.0
2025-01-20 11:15:00,17808.959935125233,17818.013209102744,17778.377914748988,17808.959935125233,97955.0
2025-01-20 11:20:00,17855.972732715105,17891.501910285908,17836.09893033489,17855.972732715105,344070.0
2025-01-20 11:25:00,17847.825442094705,17877.00055158265,17822.556506699235,17847.825442094705,98831.0
2025-01-20 11:30:00,17935.786831947593,17963.115130820075,17914.56114180535,17935.786831947593,273802.0
2025-01-20 11:35:00,17956.35663912032,17976.252049948413,17923.04774331676,17956.35663912032,284732.0
2025-01-20 11:40:00,17929.03200944714,17952.927906381195,17919.12257956814,17929.03200944714,412138.0
2025-01-20 11:45:00,17894.86307231463,17910.608875848047,17866.339504436743,17894.86307231463,475968.0
2025-01-20 11:50:00,17910.768834322214,17920.677521339905,17884.29209342437,17910.768834322214,436546.0
2025-01-20 11:55:00,17903.924055408588,17935.328119858536,17877.52879169946,17903.924055408588,462690.0
2025-01-20 12:00:00,17927.307529755028,17960.378513340722,17907.21130324557,17927.307529755028,218000.0
2025-01-20 12:05:00,17942.943868586746,17956.288142790632,17933.55050703545,17942.943868586746,211603.0
2025-01-20 12:10:00,17940.950661015657,17971.101938220694,17913.431735005564,17940.950661015657,393361.0
2025-01-20 12:15:00,17913.983655616714,17942.856142757857,17882.737963165328,17913.983655616714,347195.0
2025-01-20 12:20:00,17865.560991108912,17879.273925819034,17854.344179634507,17865.560991108912,99440.0
2025-01-20 12:25:00,17851.564755461153,17871.785994116206,17830.813627872187,17851.564755461153,306235.0
2025-01-20 12:30:00,17879.46206752282,17899.739824870532,17866.16167370378,17879.46206752282,243260.0
2025-01-20 12:35:00,17886.711311732124,17916.0445593313,17861.376454353314,17886.711311732124,460021.0
2025-01-20 12:40:00,17847.005276424286,17878.353386970357,17817.050732225725,17847.005276424286,406742.0
2025-01-20 12:45:00,17852.926568213144,17864.391051421295,17826.146109909747,17852.926568213144,142892.0
2025-01-20 12:50:00,17865.670450232243,17889.690019693986,17848.21408040311,17865.670450232243,489027.0
2025-01-20 12:55:00,17837.62652689228,17866.927017949187,17824.968963978758,17837.62652689228,481240.0
2025-01-20 13:00:00,17842.91982850881,17872.883192032812,17812.74027431608,17842.91982850881,315612.0
2025-01-20 13:05:00,17845.146330102925,17858.030352417027,17827.553241329988,17845.146330102925,304701.0
2025-01-20 13:10:00,17808.82659354885,17831.76895179821,17799.330753615555,17808.82659354885,128895.0
2025-01-20 13:15:00,17820.655888578094,17852.4896044379,17796.47090939128,17820.655888578094,259453.0
2025-01-20 13:20:00,17839.01013364615,17856.45272288616,17823.489910023836,17839.01013364615,55183.0
2025-01-20 13:25:00,17874.17854622279,17894.51355852715,17842.687657636467,17874.17854622279,300559.0
2025-01-20 13:30:00,17908.473411095478,17939.034897320907,17895.67095136168,17908.473411095478,200044.0
2025-01-20 13:35:00,17864.476195588675,17875.80190337645,17843.89272336412,17864.476195588675,278881.0
2025-01-20 13:40:00,17834.701569738903,17866.612130013316,17819.0124664945,17834.701569738903,391661.0
2025-01-20 13:45:00,17851.60016504788,17868.857933074025,17824.2086263961,17851.60016504788,344601.0
2025-01-20 13:50:00,17868.47458985729,17877.44769956995,17844.838236638956,17868.47458985729,356194.0
2025-01-20 13:55:00,17885.405585328117,17900.63033504205,17855.242178277793,17885.405585328117,196607.0
2025-01-20 14:00:00,18010.230661864887,18021.65366797619,17988.835969137643,18010.230661864887,174628.0
2025-01-20 14:05:00,18029.108118395412,18040.621098669726,18019.963526737924,18029.108118395412,258384.0
2025-01-20 14:10:00,18066.358954798696,18094.167662880693,18051.494050026442,18066.358954798696,239175.0
2025-01-20 14:15:00,18097.771167720948,18112.628795441364,18061.598507080034,18097.771167720948,82985.0
2025-01-20 14:20:00,18119.365710029215,18153.830800963384,18099.28913602416,18119.365710029215,232221.0
2025-01-20 14:25:00,18109.448350658728,18132.531863597767,18083.545453006103,18109.448350658728,469366.0
2025-01-20 14:30:00,18134.568070402434,18156.15087920457,18100.884970599134,18134.568070402434,350598.0
2025-01-20 14:35:00,18109.721066710903,18130.57305731251,18100.108675356892,18109.721066710903,428615.0
2025-01-20 14:40:00,18102.365061467743,18130.222455434072,18075.403198106764,18102.365061467743,160058.0
2025-01-20 14:45:00,18086.918492088254,18108.23201091846,18070.051256607196,18086.918492088254,369795.0
2025-01-20 14:50:00,18089.946015408786,18102.480548669002,18073.323663604748,18089.946015408786,359055.0
2025-01-20 14:55:00,18165.836243692578,18198.902757364085,18150.62640491487,18165.836243692578,429927.0
2025-01-20 15:00:00,18105.24405769042,18125.930983237486,18073.84786578006,18105.24405769042,
2025-01-20 15:05:00,18127.985267566735,18139.061590987538,18108.78008843391,18127.985267566735,176697.0
2025-01-20 15:10:00,18075.79956500125,18099.19053501356,18064.94188757911,18075.79956500125,301457.0
2025-01-20 15:15:00,18060.81231517823,18087.380136505904,18049.158093143087,18060.81231517823,354833.0
2025-01-20 15:20:00,18096.610159816566,18113.13912752759,18083.527730458118,18096.610159816566,452550.0
2025-01-20 15:25:00,18099.066109461073,18129.843763438646,18065.611951662435,18099.066109461073,377741.0
2025-01-20 15:30:00,18064.35031440673,18091.531087836353,18043.735907555496,18064.35031440673,386892.0
2025-01-21 09:15:00,18041.467412836235,18068.08781006142,18007.656367666415,18041.467412836235,141535.0
2025-01-21 09:20:00,18063.9118847837,18084.34645802738,18032.72961309592,18063.9118847837,222583.0
2025-01-21 09:25:00,18040.540394090167,18075.590872063418,18008.846340981658,18040.540394090167,73769.0
2025-01-21 09:30:00,18047.931772515298,18064.37855949542,18031.1427251928,18047.931772515298,243545.0
2025-01-21 09:35:00,18049.77328451645,18074.43935113653,18033.402652416848,18049.77328451645,347919.0
2025-01-21 09:40:00,18028.97604127155,18046.348451336446,18004.815364148562,18028.97604127155,124294.0
2025-01-21 09:45:00,18099.04805098607,18128.317960530516,18078.652461007434,18099.04805098607,153246.0
2025-01-21 09:50:00,18120.074231374678,18130.433246343397,18097.177868068575,18120.074231374678,444223.0
2025-01-21 09:55:00,18054.503239311976,18064.773377410955,18044.035124540143,18054.503239311976,450472.0
2025-01-21 10:00:00,18060.924883188392,18091.92269422177,18025.572694554347,18060.924883188392,489811.0
2025-01-21 10:05:00,18039.784028220663,18060.555075988654,18029.19010711063,18039.784028220663,322857.0
2025-01-21 10:10:00,18067.846511997614,18086.127018542826,18053.96594408507,18067.846511997614,73804.0
2025-01-21 10:15:00,18042.451275281543,18067.914411633017,18015.075449757587,18042.451275281543,465102.0
2025-01-21 10:20:00,18039.08621017379,18067.098187441254,18025.85900822253,18039.08621017379,112486.0
2025-01-21 10:25:00,18055.851894469695,18070.329112996318,18043.929527142463,18055.851894469695,313780.0
2025-01-21 10:30:00,18084.373019491773,18098.445317610065,18071.163640561866,18084.373019491773,370048.0
2025-01-21 10:35:00,18045.70421332848,18080.662822913924,18035.005269630965,18045.70421332848,410809.0
2025-01-21 10:40:00,18035.20282550012,18060.172499959775,18019.386347405758,18035.20282550012,282195.0
2025-01-21 10:45:00,18020.151490590382,18039.706503365407,18003.81299934153,18020.151490590382,98512.0
2025-01-21 10:50:00,17999.332364177266,18029.970153508653,17976.870400978325,17999.332364177266,276240.0
2025-01-21 10:55:00,18056.98307568748,18080.23574687137,18036.0715765475,18056.98307568748,286930.0
2025-01-21 11:00:00,18070.512227382587,18086.097939650947,18048.636605177813,18070.512227382587,86079.0
2025-01-21 11:05:00,18029.906653674938,18044.51273439588,18004.230998214305,18029.906653674938,395912.0
2025-01-21 11:10:00,18060.080609897846,18079.861615709513,18044.79379649368,18060.080609897846,170122.0
2025-01-21 11:15:00,18129.5624887874,18162.01157363044,18116.834517099815,18129.5624887874,261150.0
2025-01-21 11:20:00,18163.64974362798,18174.40574613655,18130.622462925265,18163.64974362798,425542.0
2025-01-21 11:25:00,18114.404746645363,18129.39965165669,18088.122339256166,18114.404746645363,174138.0
2025-01-21 11:30:00,18098.984700114106,18132.281904120602,18088.288291720874,18098.984700114106,107205.0
2025-01-21 11:35:00,18140.6682565973,18153.051110372144,18105.44674373154,18140.6682565973,433249.0
2025-01-21 11:40:00,18117.937648195857,18144.10789627777,18090.04322150672,18117.937648195857,92132.0
2025-01-21 11:45:00,18132.78005006231,18147.65377210183,18119.587419675972,18132.78005006231,200071.0
2025-01-21 11:50:00,18158.4441343105,18184.025755332717,18122.967952088995,18158.4441343105,124419.0
2025-01-21 11:55:00,18128.535054816744,18148.016998321575,18109.534337542253,18128.535054816744,84685.0
2025-01-21 12:00:00,18126.955300845948,18138.78341733147,,18126.955300845948,182999.0
2025-01-21 12:05:00,18021.865890951034,18046.622755224933,18010.063128691465,18021.865890951034,227432.0
2025-01-21 12:10:00,17989.02580780318,18016.45123111479,17975.71475933872,17989.02580780318,390127.0
2025-01-21 12:15:00,17981.209068119977,18008.547858931448,17954.486666001292,17981.209068119977,387783.0
2025-01-21 12:20:00,17941.22723830208,17967.341620558916,17931.660703272348,17941.22723830208,69525.0
2025-01-21 12:25:00,17994.382081008527,18016.881125800843,17984.880427150467,17994.382081008527,435009.0
2025-01-21 12:30:00,17948.47849962863,17971.438353520713,17918.18193012442,17948.47849962863,248439.0
2025-01-21 12:35:00,17934.626185219677,17960.693449948896,17921.14525583059,17934.626185219677,303267.0
2025-01-21 12:40:00,17939.206072502326,17966.749732939348,17905.5129249445,17939.206072502326,204864.0
2025-01-21 12:45:00,17986.165750402284,18012.82691563354,17965.682309079173,17986.165750402284,417516.0
2025-01-21 12:50:00,17940.098391668784,17964.86323264227,17907.618228678588,17940.098391668784,462356.0
2025-01-21 12:55:00,17978.058387312314,17991.249940057714,17957.803490958457,17978.058387312314,267250.0
2025-01-21 13:00:00,17978.749108771848,17993.418416181816,17955.460425873458,17978.749108771848,178459.0
2025-01-21 13:05:00,17947.3727584978,17963.351951136407,17929.878175654125,17947.3727584978,331760.0
2025-01-21 13:10:00,17962.666596518855,17996.427293408913,17935.954052289824,17962.666596518855,334514.0
2025-01-21 13:15:00,17969.463292690038,17998.916907676426,17951.901704787033,17969.463292690038,154297.0
2025-01-21 13:20:00,17950.41874581238,17974.280241567318,17935.434541377545,17950.41874581238,389557.0
2025-01-21 13:25:00,17953.03330255843,17968.797598858146,17941.874218271027,17953.03330255843,398399.0
